user_id,stars,reviews
A2F3GSVMX6GUQ0,1,"Horrible flavor, horrible taste. I would like my money back.<br /><br />I was so excited when I saw the product and as soon as the package was delivered made a cup of hazelnut cappuccino... what a huge disappointment."
A39CDMZE04V9OR,2,"I got this and wanted to try it out and the price was right!  Wow - the taste is sub-par and does taste like something you would find at a gas station dispenser!<br /><br />When I was reading the nutrition facts I noticed that it had 80 calories per serving (not a big deal), I then scanned down and saw that it has 23% of your daily saturated fat!!  Wow!  When I read through the ingredient list the first ones are: Partially hydrogenated vegetable oil, sugar, corn syrup solids, and then instant coffee and some others.  I'm not health nut both those things don't sound that healthy to me and I can see where the saturated fat is coming from!"
A2VQ6PV3CLQ20C,1,This is NOT coffee!<br />It was also not what I expected.<br />No where in the description does it say that it contains hydrogenated oils!<br />I brewed one cup - it looked and smelled like dirty dish water.<br />I threw the entire box out.<br />I want my money back :(
A26DCUCEUFANI8,1,"Not fresh brewed coffee, feel bad~!!Cream and sugar added!!Too sweet. I prefer pure coffee than this one. If I want instant coffee powder, what's the point to buy one cup?"
AVNZDUZHXAB28,1,"This looks like it would be yummy, but it has a strong taste of artificial sweetener!!!!  Very hard to drink.  Not worth the money!"
A2P46JZP69YCNL,3,"These have wonderful flavor until it hits the last note. The aftertaste is so poor it ruins the entire drink. As my daughter put it "" I keep drinking it because it is so good but then it tastes so bad."" It has the same bitter aftertaste as drinking a diet soda just a bit stronger."
A3F59NRCN8D1XP,5,"I absolutely love these, and so does my husband!  We have one every morning, and at 60 calories, that isn't bad at all!  Please keep them in subscribe and save!"
A1VYJWCNH20OFB,1,"If you drink coffee... don't buy this crap, watery flavored who knows what!  I don't think it is coffee at all...  Maybe a hot drink for teens graduating from hot chocolate, this stuff is really sweet too.  Seriously a waste of money!"
ATXXRAITN9UOC,4,These are pretty good for what I wanted they taste like the stuff you get at WaWa but that was what I was aiming for. If I want a premium cappacino I have and espresso machine. It tastes the best using the 8oz. size in my opinion.
A3NAN0AHTY46M5,4,"Yes, this has instant coffee in it and is ready to drink. If you have ever gotten one of those instant cappuccino drinks from a gas station you pretty much know what this is going to taste like. (you know, the one you have to hold the button and make sure you release in enough time so your drink doesn't overflow!) I enjoy it for what it is, because sometimes I just have a craving for those cheap cappuccino drinks. A few things to note:<br /><br />- Make sure you don't brew more than 8 ounces with one cup, it will be diluted. The stuff is powder mix, it doesn't brew like regular coffee grounds<br />- Please pay attention to ingredients if you are health-conscious (See below for nutrition info & ingredients)<br />- It can leave residue in your keurig/brewer so try to run a round of hot water right after brewing<br />- The box indicates that each serving contains 20-30mg caffeine<br /><br />Nutrition Info for 1 cup:<br />80 calories, 4.5 grams fat (all saturated), 170mg sodium (7%), 9g carbs (5g sugar), 0g protein<br /><br />Ingredients:<br />Partially hydrogenated vegetable oil, sugar, corn syrup solids, instant coffee, sodium caseinate, salt, cocoa, natural & artificial flavors, dipotassium phosphate, cornstarch, mono- & diglycerides, solicon dioxide, soy lecithin, artificial color, sucralose"
A26M48VE34KUML,1,"I never review products, good or bad, but this ""coffee"" is so bad I had to.<br /><br />This is not the typical k-cup coffee. This is an instant coffee similar to Nescafe or SB Via but tastes horrible.<br />The sugar/splenda mix makes this way too sweet. Mixing it half and half with black coffee makes it drinkable.<br /><br />This is basically just adding hot water to instant coffee. There isn't a filter or coffee grounds in the cup."
A1UJR07C1HYE78,5,Love the french vanilla cappuccino kcup. It does not have the coffee taste. It taste more like the cappuccino from a gas station. Will be ordering some more soon!!!
ATM08RA8FHNPR,5,"I absolutely love this cappuccino! I had my doubts, but they were proved wrong! I myself have a sweet tooth and I was worried that this product would taste too much like coffee and not enough like a cappuccino. But thankfully, I was worng and it had the right blend of both. I had 2 cups the first day I bought it! Shared it with my family, they loved it too!"
AIGX79AW2F8KL,5,"Thank you to the reviewer that said this was like the coffee from the gas station machines.  I love that coffee!  I must say though, it is less sweet than the gas station machine coffee."
A33DBT08PM908I,5,"Dear Coffee snobs, if you want real cappucino, you bought the wrong coffee maker. Considering that you did, be happy with this selection, as its actually VERY Tasty compared to any of the other Cappucino K Cup knock offs. Its the only one I'll buy."
A21AD2367U712,5,"I am not a huge coffee drinker, so for me the best cappuccino is one that doesn't have a strong coffee taste. . .I actually prefer the gas station variety over the 'real deal'.  If that's what you like, then this is the perfect fit!  I love it, my husband loves it as well, and he was quite skeptical!  We purchased an actual cappuccino maker several years ago and hated the strong coffee taste, so the machine went back to the store.  He refused to believe me, that this mix was what we were looking for, until I made him a cup!  He's surprised and happy to have a cheaper way to make a favorite drink at home w/out having to stop on the way to work!"
A34U6K51CL4SDR,5,I love this k cup.  Added whip cream and it is heavenly.  Thanks Grove Square for making this great k cup.  Nice aroma and great taste.  My bf also likes the French Vanilla.
ADQTPKQ6JTG8E,5,Well first dont purchase this item if your looking for coffee. To me it taste just like the cappuccino I was getting from the convenient store every morning. I love it!! Typically have 2 to 3 cups a day! Give it a shot :)
A3RUMKWVXCRZ6S,1,This coffee tastes worst than any gas station coffee. It leaves a horrible after taste in your mouth before you even finish drinking one cup.
AMYVL6B9ESQED,1,"I highly recommend passing on this stuff--super saccharine taste plus the additional ""benefit"" of that awful artificial sweetener after taste.  Now what am I going to do with the remaining 23 cups?"
A38F8T9OHWRLUE,1,"Oh my goodness, this was bought for us as a housewarming present for our new Kuerig machine.. I ended up having to stab open the K-cups and put half a teaspoon into the bottom of a regular coffee for it to seem anything like a cappucino and for it to be even remotely drinkable.. I feel like energy drinks would give me less of a sugar high than one of these!!"
A2277NRE9QTFS0,1,way to sweet..taste like hot sugar water..has no coffee back ground taste..sorry that i bought it..nothing like what you get in a coffe shop..waste of money
ACKL9YS8B67QN,1,"This coffee arrived fast but when I went to shake the cup it was a big hard ball... they were all like that, I guess they are old and almost expired...This item is non returnable so I am just out the money. Don't buy from this seller."
A3B5E4KBU6WEGJ,3,"I bought this item, but would not buy it again.  I have bought this in other brands that were better. This has an after taste, a little like plastic. I was very dissappointed."
A3OF6GH7RHN68Y,1,"I am incredibly disappointed in this French Vanilla Cappuccino. It is too watered-down for my taste, even on the smaller cup setting. I most certainly will be finding a different brand."
A2CSSZG1U5T5MQ,5,The Grove Square Capuccino Cups are just great.  A real treat!  Some of the flavored K-cups are just that - flavored coffee - and you need to add your own cream or milk and sweeteners.  But this is all ready the minute it stops brewing!  To me - the entire concept of the Keurig is to have your favorite beverage ready instantly.  If you have to fill little cups and add your own filters or add your own cream and sugar and flavoring - it isn't quick and instant - and you might as well go back to brewing an enitire pot of coffee or use the espresso machine.  K-cups for the Keurig makes it instant - and with this Vanilla Cappuccino - its ready right away - no need to add another thing.  AND - this is the ONLY place we've found that carries this product.  I've looked at every store in our area that carries K-cups and no one carries this.  Also - the price is great.  Especially this time around.  This is the 3rd time I've placed an order for these and the price was the best ever - $8.47 I think - for 24.  Great price!  Usually they are are betwween $10.47 and $12.  My only regret - I wish Grove Square would also make a Mocha K-cup.  That is another of our favorite coffee drinks.
A2X26F9R0NM2ZR,1,"I have never tasted something so awfull in my life! I like gas station cappuccino, I have no problem w/it. But, this cappuccino has something wrong w/it. It's disgusting and I'm sure I won't be able to return it!"
A1G0FCAT4M4UBA,5,I recently bought a Keurig coffee maker and needed some more k-cups and went right away on Amazon.com where I know I will get the best bargains.I am very happy with my purchase thank you
AXA2AK79YLGEN,1,"Conveniently, ingredients not listed but for  tiny photo. If you enjoy artificial flavor,corn syrup, vegetable  oil (which??) and INSTANT coffee, this may be just the ticket<br />I bought as gift. Too embarrassed to give . I do not k cup. so  to the trash it goes.<br /> Amazon. please get some info up on non returnable items."
A1GPVC402FCIMS,4,These are quite yummy!  They don't quite rank up there with a coffee that you get at a coffee house.....but they are 1/3rd the calories and way less expensive.  Excellent product.
A3140UKMPA6R14,5,"The most delicious coffee in a long time.  It is sweet so you don't need to add any sweetener (unless you are a sweet freak).  And, since I am a diabetic, I had concerns but it doesn't seem to bump my sugar readings up.  Very good product.  And a great price at Amazon."
A22QV36REPLBLB,5,I looked in all the stores around me and couldn't find a cappuccino that i really liked or that even tasted good. I came across this cappuccino on here and it was affordable and you get a lot in the box..... so i decided to try it. It is amazing sooooo good....i actually like it better than i do the gas station cappuccinos!! So happy that i found it on here and am finding myself wanting it every day. A+ from me!!! =)
A2FBB7EGBLFN8W,5,"Easily my favorite of all the cappuccinos.  I really enjoy this one.  They are sweet though, so if you don't have a sweet tooth, this may be too much for you."
AABD2BCE83YDA,1,"I was so excited to find this product, but I was very disappointed. It's has a plastic taste. It doesn't even deserve one star."
A3QTB9QHONTAHU,1,"I should have trusted the other reviews and stayed away from this. Some reviewers compare this to gas station machine cappuccino but I have had way better ""cappuccinos"" from gas station machines than this.<br /><br />Edit (10/9/2012) : I now see a ton of 5 star reviews in the last month or two for this trash! The surprise is that all of them are ""Amazon Verified Purchase"" and most of them are the only review the purchaser has written. If this isn't a case of cooked up reviews, I don't know what is!!"
AYEJCWZYZ9F1Q,1,Very disappointed in the taste ... nothing like it is described. Tastes very watery with some sugar added to it. Bummed I wasted my $$$.
A1IIOT12XJ3OGA,1,"Horrible product! Tried one and had to throw the other 23 out! What a waste of money!! If I could rate it a minus star, I would."
A2Z4YF6R7PYZIL,1,"I'll keep the box I opened but too bad Amazon won't refund the other 2 boxes. This is truly a cappuccino powder mix stuffed into k-cups.  Caramel sweetness is overwhelming.  Can't taste any ""espresso"" or coffee.  My first time buying this Grove Square brand and this flavor.  Won't make same mistake again.  Will buy only 1 box to try next time.  Disappointed."
AZXNCDT0MRV1E,3,"In order to get the fastest coffee on earth, I'm willing to sacrifice the lack of aromarather bland flavor and"
A3Q4DKLN07FJ9C,5,"First off i am not sure what people expect. This Fr Vanilla Cap has a great taste, creamy texture and needs nothing added to it.<br />But AGAIN, i read the product info and it stated (sugar/sucralose blend)<br /><br />I use SPLENDA brand sucralose anyway in my coffee. If you do not like the artificial sweetener, then do not order this product. But do not vote it down because you didn't read the info and/or sucralose leaves an after-taste.<br />I have no after-taste from it and therefore I enjoy this product very much.<br /><br />I use this in the B60 Keurig on the middle setting (8oz if i remember correctly)<br />My Pros:<br />-Good price<br />-Creamy texture<br />-Tastes great<br /><br />Will buy again<br />For people with the dopey comments:<br />Let me add: IT IS MACHINE-MADE cappuccino! What do you think a cheap Keurig is? Gourmet coffee?"
A1MLR27WPXIQUI,3,"It tastes like a decent powdered cappuccino because that's exactly what it is. I noticed the used k-cup was very light compared to the other ones I had brewed, I opened the top and it was empty. There's no actual coffee in this, just instant. I think it's an okay value for the price, but I wouldn't purchase it again."
AVT1MYBJUG0LY,5,Really good. Robust and sweet enough that you don't need sugar or milk.  The brewing is easy and quick for a busy career person.
A35X2JJI49OBZP,4,"This is good!  No, you probably don't want to use the largest setting because it will water it down, but I like this.  It's creamy and sweet and just the thing after a hard day at work.  It's probably not on my diet, though.  :)"
A495L3ZT9608L,1,This product just a repackaged instant coffee sold a higher price.  I could get the same results adding a bulk mix to hot water.  I did not buy a Keurig Machine to make instant coffee.
A282OG9GRBXNEE,4,"I received a sample of this with a variety pack and I love it.  I am not a big coffee drinker, prefering the lighter flavors.  This has nice vanilla flavor and coffee flavor in a creamy drink.  This makes a very tasty treat on a rainy afternoon."
A398T38COTS30K,5,"This is my favorite K-Cup flavor.  I like my coffee sweet and creamy and this is perfect.  I don't have to add sugar or creamer.  It's all in there.  Remember those General Foods International Coffees?  Well, that's what it tastes like."
A1B410YK9O18XZ,5,"If you are looking for the taste of French Vanilla Cappucino that comes out of those machines, particularly at gas stations, then look no further."
A1W85A81467TCW,5,I have purchased and used 3 boxes of the Hazelnut cappuccino and look forward to a cup or two each day!  Wonderful flavor and reasonable in price.
A103FOM06QPAX8,5,"Yummy, great tasting and very convenient.  Only drawback is you must clean your machine at least once a week to keep it from clogging, just like with hot chocolate."
A1V5V04WIYLT8Q,4,"For an enjoyable change from a coffee routine, I thought I would try this cappuccino.  What also caught my attention was ""Hazelnut""..a favorite flavor for me.<br />This product delivers very enjoyable, full flavored as hoped for."
